Prospect ID,Firm Name,Website,Contact Page URL,Public Business Email,Secondary Public Email,Phone Number,City,State,Practice Area,Decision Maker Name,Decision Maker Title,Decision Maker LinkedIn URL,Firm LinkedIn URL,Estimated Firm Size,Founder-Led Signal,Main Pain Signal,Authority Score,Pain Score,Payment Capacity Score,Ease of Entry Score,Total Score,Tier,Personalization Observation,Outreach Angle,Evidence / Source Notes,Public Source URL for Email,Status
TX-IMM-00141,"Andrew T. Thomas, Attorneys at Law",https://attlaw.com/houston,https://attlaw.com/houston,info@attlaw.com,,+346-318-0045,Houston,Texas,"Other, Immigration",Syed Zain Rizvi,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,2-5,likely,consultation-to-client conversion,1,3,3,3,10,Tier A,Small Houston immigration firm with heavy consultation CTA likely consultation-to-client conversion.,consultation-to-client conversion,"Texas Bar detail: firm 'Andrew T. Thomas, Attorneys at Law', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, consultation CTA, schedule consultation. Website sub-practice signals: asylum, deport, removal, naturalization. Public website email found on https://attlaw.com/houston.",https://attlaw.com/houston,ready_outreach
TX-IMM-00142,Anil Ali PC,http://www.realdeal-law.com/,https://realdeal-law.com/contact,support@realdeal-law.com,,+713-820-5504,Houston,Texas,"Business, Ethics-Legal Malpractice, Insurance, Intellectual Property, Litigation: Commercial, Litigation: Personal Injury, Immigration",Anil Ruknuddin Ali,Owner,http://www.linkedin.com/anilali,,1,yes,consultation-to-client conversion,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with heavy consultation CTA likely consultation-to-client conversion.,consultation-to-client conversion,"Texas Bar detail: firm 'Anil Ali PC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: consultation CTA, schedule consultation. Public website email found on http://www.realdeal-law.com/.",http://www.realdeal-law.com/,ready_outreach
TX-IMM-00143,"Anne E. Kennedy, Attorney at Law",http://www.lawyerkennedy.com/,http://www.lawyerkennedy.com/,akennedy@lawyerkennedy.com,profiles@lawyers.com,+713-869-2305,Houston,Texas,"Family, Immigration, LGBT Law, Appellate: Criminal",Anne Elise Kennedy,Attorney at Law,https://www.linkedin.com/company/state-bar-of-texas,,2-5,likely,bilingual service delivery pressure,1,3,3,3,10,Tier A,Small Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: board certified in Immigration and Nationality Law. Texas Bar detail: firm 'Anne E. Kennedy, Attorney at Law', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: schedule consultation, free consultation, spanish-language positioning, consultation CTA. Website sub-practice signals: asylum, deport, naturalization, citizenship. Public website email found on http://www.lawyerkennedy.com/.",http://www.lawyerkennedy.com/,ready_outreach
TX-IMM-00144,Bacus Law,http://bacuslaw.com/,https://bacuslaw.com/contact-us,eric@bacuslaw.com,,+832-910-7923,Houston,Texas,Immigration,Eric Carl Bacus,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Bacus Law', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, consultation CTA. Website sub-practice signals: asylum, deport, citizenship. Public website email found on http://bacuslaw.com/.",http://bacuslaw.com/,ready_outreach
TX-IMM-00145,Belanger Law Firm PLLC,http://belangerlawfirm.com/,http://belangerlawfirm.com/,belangerlawfirm@gmail.com,,+281-653-2150,Houston,Texas,"Consumer, Criminal, Family, Litigation: Personal Injury, Immigration, Juvenile, Social Security Law",Michael Robert Belanger,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,case-status communication burden,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with heavy consultation CTA likely case-status communication burden.,case-status communication burden,"Texas Bar detail: firm 'Belanger Law Firm PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: call now, consultation CTA. Website sub-practice signals: asylum, removal, citizenship. Public website email found on http://belangerlawfirm.com/.",http://belangerlawfirm.com/,ready_outreach
TX-IMM-00146,"Chowdhry Legal, PLLC",https://www.clegalteam.com/,https://www.clegalteam.com/contact,info@clegalteam.com,,+832-703-0841,Houston,Texas,"Family, Immigration",Fariha Zafar Chowdhry,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Chowdhry Legal, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning, consultation CTA. Website sub-practice signals: deport, naturalization, citizenship, visa. Public website email found on https://www.clegalteam.com/contact.",https://www.clegalteam.com/contact,ready_outreach
TX-IMM-00147,Daria Law Firm PLLC,http://www.darialawfirm.com/,https://darialawfirm.com/contact-us,daria@darialawfirm.com,,+832-200-0514,Houston,Texas,"Business, Litigation: Personal Injury, Taxation, Wills-Trusts-Probate, Immigration",Chinwe Daria Nwangwu,Owner,http://www.linkedin.com/chinwe d. obioha,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Daria Law Firm PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: free consultation, consultation CTA. Website sub-practice signals: green card, visa. Public website email found on http://www.darialawfirm.com/.",http://www.darialawfirm.com/,ready_outreach
TX-IMM-00148,David Michael Ryan & Associates PLLC,http://www.davidmryan.com/,http://www.davidmryan.com/,contact@davidmryan.com,contact@davidmryan.com\,+832-283-5341,Houston,Texas,"Criminal, Immigration",David Michael Ryan,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'David Michael Ryan & Associates PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: language translation. Public website email found on http://www.davidmryan.com/.",http://www.davidmryan.com/,ready_outreach
TX-IMM-00149,"EKWEM & EKWEM, PC.",http://ekwempc.com/,http://ekwempc.com/contact-us,info@ekwempc.com,,+713-782-9400,Houston,Texas,"Criminal, Family, Litigation: Personal Injury, Immigration, Juvenile",Theophilus Ndubuisi Ekwem,Partner,https://www.linkedin.com/company/state-bar-of-texas,,2-5,likely,bilingual service delivery pressure,2,3,2,3,10,Tier A,Small Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'EKWEM & EKWEM, PC.', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: consultation CTA, schedule consultation. Public website email found on http://ekwempc.com/.",http://ekwempc.com/,ready_outreach
TX-IMM-00150,"Gillenwater Law Firm, PLLC",http://www.gillenwaterlaw.com/,http://www.gillenwaterlaw.com/contact.html,info@gillenwaterlaw.com,,+713-493-2588,Houston,Texas,"Wills-Trusts-Probate, Entertainment, Immigration",Justin David Gillenwater,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,case-status communication burden,3,3,1,3,10,Tier A,Founder-led Houston immigration firm likely case-status communication burden.,case-status communication burden,"Texas Bar detail: firm 'Gillenwater Law Firm, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website sub-practice signals: citizenship, green card, waiver. Public website email found on http://www.gillenwaterlaw.com/contact.html.",http://www.gillenwaterlaw.com/contact.html,ready_outreach
TX-IMM-00151,"Grace Law Firm, P. C.",http://gracelawfirmonline.com/,http://gracelawfirmonline.com/contact,info@gracelawfirmonline.com,gracelawfirm@outlook.com,+713-952-6000,Houston,Texas,"Business, Consumer, Creditor-Debtor, Criminal, Family, Insurance, International, Litigation: Commercial, Litigation: Personal Injury, Real Estate, Wills-Trusts-Probate, Immigration, Juvenile, Finance",Ojay M. Grace,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Grace Law Firm, P. C.', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: language translation. Public website email found on http://gracelawfirmonline.com/contact.",http://gracelawfirmonline.com/contact,ready_outreach
TX-IMM-00152,"Hanten & Associates, PLLC",http://www.hantenlaw.com/,https://hantenlaw.com/contact-us,contact@hantenlaw.com,contact@hantenlaw.com><i class=,+713-236-7718,Houston,Texas,"Alternative Dispute Resolution, Business, Criminal, Family, International, Litigation: Commercial, Litigation: Personal Injury, Wills-Trusts-Probate, Immigration, Construction, Military",Michael William Hanten,Partner,https://www.linkedin.com/company/state-bar-of-texas,,2-5,likely,bilingual service delivery pressure,2,3,2,3,10,Tier A,Small Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Hanten & Associates, PLLC', size '2 to 5', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: language translation. Website sub-practice signals: citizenship. Public website email found on http://www.hantenlaw.com/.",http://www.hantenlaw.com/,ready_outreach
TX-IMM-00153,Ismail law firm PLLC,http://www.ismaillawfirm.com/,http://ismaillawfirm.com/contact,ummehani@ismaillawfirm.com,info@attorney.com,+832-350-0427,Houston,Texas,"Real Estate, Immigration",Ummehani Huzeifa Khanchroadwl Ismail,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Ismail law firm PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning, free consultation, consultation CTA. Public website email found on http://www.ismaillawfirm.com/.",http://www.ismaillawfirm.com/,ready_outreach
TX-IMM-00154,"J. RODRIGUEZ LAW FIRM, PLLC",https://www.resultadosparaindocumentados.com/jessica-y-rodriguez,https://www.resultadosparaindocumentados.com/contact-us-2,jrodriguezlaw@me.com,,+281-569-9628,Houston,Texas,"Criminal, Family, Labor-Employment, Litigation: Personal Injury, Other, Immigration",Jessica Yolanda Rodriguez,Owner,http://www.linkedin.com/pub/jessica-y-rodriguez/2b/a16/889,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'J. RODRIGUEZ LAW FIRM, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: spanish-language positioning. Website sub-practice signals: deport, removal, citizenship, uscis. Public website email found on https://www.resultadosparaindocumentados.com/jessica-y-rodriguez.",https://www.resultadosparaindocumentados.com/jessica-y-rodriguez,ready_outreach
TX-IMM-00155,Jackeline Gonzalez Attorney At Law PLLC,https://jgattorneyatlaw.com/,https://jgattorneyatlaw.com/contact,info@attorneyjg.com,,+281-984-4146,Houston,Texas,"Alternative Dispute Resolution, Business, Criminal, Family, Real Estate, Wills-Trusts-Probate, Immigration, Contracts",Jackeline Gonzalez,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Jackeline Gonzalez Attorney At Law PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website sub-practice signals: deport, uscis, visa. Public website email found on https://jgattorneyatlaw.com/. Public email domain differs from firm branding; marked review_needed.",https://jgattorneyatlaw.com/,review_needed
TX-IMM-00156,"Laven Law Firm, PLLC",http://www.lavenlawfirm.com/,http://www.lavenlawfirm.com/contact.html,lavenlawfirm@gmail.com,,+713-906-1219,Houston,Texas,"Family, Immigration",Anita Ruth Laven,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Laven Law Firm, PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: language translation. Public website email found on http://www.lavenlawfirm.com/.",http://www.lavenlawfirm.com/,ready_outreach
TX-IMM-00157,Law Office of Baldo Garza PLLC,http://www.baldogarza.com/,http://www.baldogarza.com/,sebastian@aldusleaf.org,baldogarza@outlook.com,+713-778-1663,Houston,Texas,"Criminal, Family, Immigration",Baldomero Jose Garza,Owner,https://www.linkedin.com/company/state-bar-of-texas,,1,yes,bilingual service delivery pressure,3,3,1,3,10,Tier A,Founder-led Houston immigration firm with bilingual positioning likely bilingual service delivery pressure.,bilingual service delivery pressure,"Texas Bar detail: firm 'Law Office of Baldo Garza PLLC', size 'Solo', occupation 'Private Law Practice', city 'Houston'. Website CTA signals: language translation. Website sub-practice signals: asylum, visa. Public website email found on http://www.baldogarza.com/. Public email domain differs from firm branding; marked review_needed.",http://www.baldogarza.com/,review_needed
